Date,Open,Low,High,Close,Volume
2020-05-13,1897.5,1897.239990234375,1940.4200439453125,1940.4200439453125,618800
2020-05-14,1922.43994140625,1913.489990234375,1931.4300537109373,1924.9599609375,760600
2020-05-15,1937.6300048828125,1913.2099609375,1938.5899658203125,1927.280029296875,866400
2020-05-18,1934.510009765625,1921.1400146484373,1943.0699462890625,1937.1099853515625,761700
2020-05-19,1977.469970703125,1968.5899658203125,1983.77001953125,1980.6099853515625,773400
2020-05-20,1972.1199951171875,1972.1199951171875,1992.199951171875,1989.6400146484373,699400
2020-05-21,2003.199951171875,1993.0,2004.949951171875,1998.31005859375,600900
2020-05-22,2001.5999755859373,1961.4000244140625,2002.6500244140625,1970.1300048828125,847500
2020-05-25,1980.510009765625,1967.8399658203125,1994.9000244140625,1994.5999755859373,641500
2020-05-26,2001.0,1997.93994140625,2029.8900146484373,2029.780029296875,1017800
2020-05-27,2027.9000244140625,2019.8199462890625,2043.43994140625,2031.199951171875,1178800
2020-05-28,2047.0799560546875,2003.75,2054.52001953125,2028.5400390625,1172100
2020-05-29,2018.3699951171875,2006.6199951171875,2038.8900146484373,2029.5999755859373,1086200
2020-06-01,2037.0400390625,2035.6300048828125,2065.3798828125,2065.080078125,997300
2020-06-02,2061.449951171875,2059.139892578125,2089.429931640625,2087.18994140625,1000300
2020-06-03,2108.550048828125,2107.68994140625,2156.550048828125,2147.0,1152000
2020-06-04,2181.639892578125,2139.679931640625,2191.0,2151.179931640625,1393300
2020-06-05,2151.169921875,2138.179931640625,2187.25,2181.8701171875,854600
2020-06-08,2215.60009765625,2174.9599609375,2217.2099609375,2184.2900390625,854000
2020-06-09,2206.22998046875,2166.010009765625,2212.169921875,2188.919921875,817100
2020-06-10,2187.909912109375,2178.1201171875,2200.679931640625,2195.68994140625,706300
2020-06-11,2184.360107421875,2148.510009765625,2200.719970703125,2176.780029296875,827400
2020-06-12,2088.239990234375,2084.6298828125,2137.1201171875,2132.300048828125,689900
2020-06-15,2114.409912109375,2030.8199462890625,2129.669921875,2030.8199462890625,1071600
2020-06-16,2091.090087890625,2079.02001953125,2138.080078125,2138.050048828125,973300
2020-06-17,2133.179931640625,2105.260009765625,2154.3701171875,2141.050048828125,927200
2020-06-18,2134.35009765625,2120.2900390625,2145.1298828125,2133.47998046875,767100
2020-06-19,2153.090087890625,2108.909912109375,2153.570068359375,2141.320068359375,1079300
2020-06-22,2126.3798828125,2122.10009765625,2142.8798828125,2126.72998046875,789400
2020-06-23,2149.1298828125,2110.510009765625,2158.14990234375,2131.239990234375,917600
2020-06-24,2145.929931640625,2143.909912109375,2171.860107421875,2161.510009765625,913900
2020-06-25,2130.449951171875,2112.3701171875,2143.330078125,2112.3701171875,1017700
2020-06-26,2137.469970703125,2115.25,2142.0400390625,2134.64990234375,761000
2020-06-29,2105.5400390625,2087.840087890625,2120.5,2093.47998046875,643200
2020-06-30,2124.3798828125,2108.260009765625,2134.3798828125,2108.330078125,708600
2020-07-01,2128.81005859375,2101.330078125,2133.550048828125,2106.699951171875,1116200
2020-07-02,2116.719970703125,2113.97998046875,2135.3701171875,2135.3701171875,1092000
2020-07-03,2147.889892578125,2135.300048828125,2153.5400390625,2152.409912109375,770100
2020-07-06,2158.949951171875,2157.7099609375,2191.280029296875,2187.929931640625,666900
2020-07-07,2202.0400390625,2164.030029296875,2206.7900390625,2164.169921875,847400
2020-07-08,2166.760009765625,2150.889892578125,2173.830078125,2158.8798828125,677800
2020-07-09,2171.14990234375,2166.739990234375,2181.47998046875,2167.89990234375,619400
2020-07-10,2171.43994140625,2140.2900390625,2171.52001953125,2150.25,887000
2020-07-13,2170.510009765625,2163.070068359375,2188.800048828125,2186.06005859375,650200
2020-07-14,2176.429931640625,2165.60009765625,2183.610107421875,2183.610107421875,811000
2020-07-15,2208.72998046875,2190.659912109375,2216.969970703125,2201.8798828125,830300
2020-07-16,2203.300048828125,2177.820068359375,2207.340087890625,2183.760009765625,784600
2020-07-17,2187.85009765625,2187.85009765625,2204.199951171875,2201.18994140625,569300
2020-07-20,2209.590087890625,2183.830078125,2209.590087890625,2198.199951171875,686800
2020-07-21,2219.18994140625,2214.280029296875,2234.860107421875,2228.830078125,918500
2020-07-22,2228.199951171875,2221.6201171875,2238.860107421875,2228.659912109375,856200
2020-07-23,2227.239990234375,2202.989990234375,2227.239990234375,2216.18994140625,934400
2020-07-24,2196.72998046875,2195.489990234375,2219.570068359375,2200.43994140625,1001000
2020-07-27,2203.47998046875,2203.47998046875,2231.25,2217.860107421875,928600
2020-07-28,2238.18994140625,2237.2099609375,2266.0,2256.989990234375,866700
2020-07-29,2258.35009765625,2252.239990234375,2276.7900390625,2263.159912109375,899300
2020-07-30,2275.330078125,2263.81005859375,2281.330078125,2267.010009765625,712900
2020-07-31,2278.530029296875,2248.489990234375,2281.409912109375,2249.3701171875,739700
2020-08-03,2251.64990234375,2237.0400390625,2254.3798828125,2251.0400390625,648500
2020-08-04,2272.330078125,2269.68994140625,2284.659912109375,2279.969970703125,722800
2020-08-05,2289.22998046875,2283.949951171875,2312.139892578125,2311.860107421875,841200
2020-08-06,2322.639892578125,2322.639892578125,2352.47998046875,2342.610107421875,797000
2020-08-07,2349.25,2333.6201171875,2362.239990234375,2351.669921875,812600
2020-08-10,2353.919921875,2349.330078125,2390.510009765625,2386.3798828125,784400
2020-08-11,2396.110107421875,2396.110107421875,2429.360107421875,2418.669921875,843400
2020-08-12,2414.780029296875,2393.27001953125,2432.85009765625,2432.35009765625,752900
2020-08-13,2455.280029296875,2412.489990234375,2458.169921875,2437.530029296875,907200
2020-08-14,2427.85009765625,2383.68994140625,2435.0,2407.489990234375,968100
2020-08-18,2405.840087890625,2336.780029296875,2419.64990234375,2348.239990234375,909800
2020-08-19,2370.8701171875,2353.169921875,2380.10009765625,2360.5400390625,638000
2020-08-20,2339.909912109375,2270.85009765625,2357.080078125,2274.219970703125,903700
2020-08-21,2306.159912109375,2280.969970703125,2329.340087890625,2304.590087890625,865700
2020-08-24,2309.3798828125,2283.47998046875,2332.330078125,2329.830078125,649300
2020-08-25,2352.14990234375,2340.969970703125,2369.780029296875,2366.72998046875,771600
2020-08-26,2367.739990234375,2336.97998046875,2374.679931640625,2369.320068359375,956500
2020-08-27,2371.949951171875,2344.3798828125,2373.360107421875,2344.449951171875,913700
2020-08-28,2362.219970703125,2345.280029296875,2379.260009765625,2353.800048828125,1297300
2020-08-31,2377.090087890625,2326.06005859375,2381.5,2326.169921875,1647800
2020-09-01,2340.18994140625,2331.22998046875,2355.89990234375,2349.550048828125,1085200
2020-09-02,2363.429931640625,2341.2900390625,2369.570068359375,2364.3701171875,1429300
2020-09-03,2383.260009765625,2382.22998046875,2401.780029296875,2395.89990234375,981500
2020-09-04,2332.679931640625,2332.679931640625,2371.02001953125,2368.25,1351000
2020-09-07,2369.85009765625,2362.419921875,2387.489990234375,2384.219970703125,1197400
2020-09-08,2402.659912109375,2391.429931640625,2407.56005859375,2401.909912109375,979400
2020-09-09,2372.530029296875,2369.1201171875,2388.85009765625,2375.81005859375,946200
2020-09-10,2404.830078125,2388.56005859375,2406.679931640625,2396.47998046875,1064600
2020-09-11,2389.760009765625,2374.0,2397.56005859375,2396.68994140625,882900
2020-09-14,2418.330078125,2410.7900390625,2429.070068359375,2427.909912109375,963100
2020-09-15,2434.590087890625,2423.7900390625,2444.570068359375,2443.580078125,850000
2020-09-16,2442.719970703125,2429.93994140625,2450.530029296875,2435.919921875,772900
2020-09-17,2430.77001953125,2398.68994140625,2437.02001953125,2406.169921875,853700
2020-09-18,2413.530029296875,2396.330078125,2417.81005859375,2412.39990234375,756500
2020-09-21,2412.43994140625,2379.3798828125,2427.169921875,2389.389892578125,1042000
2020-09-22,2388.139892578125,2323.580078125,2388.489990234375,2332.590087890625,1051000
2020-09-23,2352.56005859375,2287.43994140625,2354.4599609375,2333.239990234375,735000
2020-09-24,2295.6201171875,2268.8798828125,2309.739990234375,2272.699951171875,714900
2020-09-25,2295.18994140625,2267.6298828125,2296.360107421875,2278.7900390625,698000
2020-09-28,2301.159912109375,2291.320068359375,2314.81005859375,2308.080078125,606000
2020-09-29,2331.510009765625,2320.0400390625,2339.830078125,2327.889892578125,646200
2020-10-05,2330.550048828125,2327.830078125,2364.72998046875,2358.0,763600
2020-10-06,2369.169921875,2355.389892578125,2378.280029296875,2365.89990234375,861800
2020-10-07,2350.820068359375,2347.820068359375,2387.449951171875,2386.93994140625,735800
2020-10-08,2408.489990234375,2383.820068359375,2409.010009765625,2391.9599609375,961700
2020-10-12,2404.179931640625,2393.739990234375,2409.419921875,2403.72998046875,843600
2020-10-13,2416.85009765625,2385.8701171875,2418.889892578125,2403.14990234375,724900
2020-10-14,2403.739990234375,2375.5400390625,2405.56005859375,2380.47998046875,901200
2020-10-15,2375.909912109375,2348.739990234375,2376.72998046875,2361.2099609375,1165500
2020-10-16,2363.8798828125,2325.030029296875,2370.72998046875,2341.530029296875,920200
2020-10-19,2352.919921875,2344.77001953125,2364.25,2346.739990234375,930800
2020-10-20,2333.56005859375,2322.06005859375,2358.409912109375,2358.409912109375,870300
2020-10-21,2363.030029296875,2356.320068359375,2371.739990234375,2370.860107421875,810400
2020-10-22,2355.610107421875,2339.72998046875,2360.219970703125,2355.050048828125,814000
2020-10-23,2364.840087890625,2344.489990234375,2368.570068359375,2360.81005859375,890400
2020-10-26,2366.5,2342.580078125,2374.5,2343.909912109375,822300
2020-10-27,2328.659912109375,2321.22998046875,2349.330078125,2330.840087890625,666900
2020-10-28,2324.179931640625,2316.469970703125,2345.4599609375,2345.260009765625,705200
2020-10-29,2312.340087890625,2299.909912109375,2330.169921875,2326.669921875,509100
2020-10-30,2319.56005859375,2266.929931640625,2320.199951171875,2267.14990234375,795600
2020-11-02,2276.610107421875,2267.949951171875,2302.639892578125,2300.159912109375,678500
2020-11-03,2315.81005859375,2315.300048828125,2344.77001953125,2343.31005859375,887400
2020-11-04,2361.320068359375,2339.949951171875,2371.139892578125,2357.320068359375,986800
2020-11-05,2373.409912109375,2370.85009765625,2413.7900390625,2413.7900390625,702000
2020-11-06,2421.7900390625,2404.969970703125,2431.110107421875,2416.5,825600
2020-11-09,2438.6298828125,2434.52001953125,2459.14990234375,2447.199951171875,1354900
2020-11-10,2453.949951171875,2435.590087890625,2457.93994140625,2452.830078125,1464200
2020-11-11,2459.5,2459.5,2488.0400390625,2485.8701171875,1272000
2020-11-12,2482.679931640625,2467.0400390625,2488.7900390625,2475.6201171875,1278100
2020-11-13,2470.1201171875,2460.9599609375,2495.77001953125,2493.8701171875,1072400
2020-11-16,2507.4599609375,2507.4599609375,2546.3701171875,2543.030029296875,1239100
2020-11-17,2544.1201171875,2533.340087890625,2556.090087890625,2539.14990234375,1266400
2020-11-18,2548.85009765625,2536.780029296875,2553.949951171875,2545.639892578125,923500
2020-11-19,2536.889892578125,2529.530029296875,2548.949951171875,2547.419921875,976500
2020-11-20,2544.06005859375,2539.7900390625,2558.2099609375,2553.5,1128900
2020-11-23,2560.0400390625,2553.699951171875,2605.580078125,2602.590087890625,1648900
2020-11-24,2616.280029296875,2605.030029296875,2628.52001953125,2617.760009765625,1364500
2020-11-25,2637.340087890625,2583.409912109375,2642.260009765625,2601.5400390625,1410100
2020-11-26,2605.72998046875,2592.429931640625,2625.969970703125,2625.909912109375,1387400
2020-11-27,2624.800048828125,2618.469970703125,2635.0,2633.449951171875,1196000
2020-11-30,2648.050048828125,2591.340087890625,2648.659912109375,2591.340087890625,1311800
2020-12-01,2613.419921875,2611.669921875,2638.8701171875,2634.25,1150300
2020-12-02,2645.8798828125,2644.530029296875,2677.260009765625,2675.89990234375,1076200
2020-12-03,2686.3798828125,2672.85009765625,2696.219970703125,2696.219970703125,817100
2020-12-04,2705.340087890625,2705.340087890625,2742.77001953125,2731.449951171875,1778900
2020-12-07,2738.110107421875,2711.419921875,2754.010009765625,2745.43994140625,1499300
2020-12-08,2745.1298828125,2700.919921875,2747.449951171875,2700.929931640625,1414300
2020-12-09,2703.300048828125,2703.300048828125,2755.469970703125,2755.469970703125,1252300
2020-12-10,2750.340087890625,2718.699951171875,2765.4599609375,2746.4599609375,1227700
2020-12-11,2754.159912109375,2754.159912109375,2781.0400390625,2770.06005859375,1215200
2020-12-14,2769.429931640625,2755.2900390625,2782.7900390625,2762.199951171875,1113600
2020-12-15,2763.64990234375,2735.080078125,2769.3701171875,2756.820068359375,1092700
2020-12-16,2763.639892578125,2761.5,2781.080078125,2771.7900390625,1166600
2020-12-17,2769.889892578125,2742.25,2772.7099609375,2770.429931640625,1015500
2020-12-18,2770.949951171875,2762.800048828125,2782.14990234375,2772.179931640625,1058300
2020-12-21,2771.97998046875,2747.090087890625,2780.239990234375,2778.64990234375,1139500
2020-12-22,2772.030029296875,2733.639892578125,2774.219970703125,2733.679931640625,1260800
2020-12-23,2737.739990234375,2716.280029296875,2769.080078125,2759.820068359375,1121300
2020-12-24,2762.60009765625,2762.60009765625,2812.159912109375,2806.860107421875,1030900
2020-12-28,2820.949951171875,2799.56005859375,2834.590087890625,2808.60009765625,1006200
2020-12-29,2810.550048828125,2792.06005859375,2823.43994140625,2820.510009765625,1046800
2020-12-30,2820.360107421875,2809.35009765625,2878.2099609375,2873.469970703125,1074000
2021-01-04,2874.5,2869.110107421875,2946.5400390625,2944.449951171875,1026500
2021-01-05,2943.669921875,2921.840087890625,2990.570068359375,2990.570068359375,1519900
2021-01-06,2993.340087890625,2961.3701171875,3027.159912109375,2968.2099609375,1793400
2021-01-07,2980.75,2980.75,3055.280029296875,3031.679931640625,1524700
2021-01-08,3040.110107421875,3040.110107421875,3161.110107421875,3152.179931640625,1297900
2021-01-11,3161.89990234375,3096.18994140625,3266.22998046875,3148.449951171875,1712500
2021-01-12,3145.8701171875,3047.56005859375,3154.7900390625,3125.949951171875,1388600
2021-01-13,3128.260009765625,3109.6298828125,3164.3701171875,3148.2900390625,1578000
2021-01-14,3148.64990234375,3128.719970703125,3159.030029296875,3149.929931640625,1233200
2021-01-15,3153.840087890625,3085.89990234375,3189.89990234375,3085.89990234375,1331100
2021-01-18,3079.89990234375,3003.889892578125,3079.89990234375,3013.929931640625,1472000
2021-01-19,3013.050048828125,3013.050048828125,3092.659912109375,3092.659912109375,1353300
2021-01-20,3115.0400390625,3077.14990234375,3145.010009765625,3114.550048828125,1192700
2021-01-21,3123.27001953125,3123.27001953125,3163.2099609375,3160.840087890625,1360100
2021-01-22,3163.830078125,3140.60009765625,3185.260009765625,3140.6298828125,1111200
2021-01-25,3144.010009765625,3142.800048828125,3212.219970703125,3208.989990234375,1093700
2021-01-26,3203.9599609375,3132.669921875,3209.179931640625,3140.31005859375,873000
2021-01-27,3143.4599609375,3118.889892578125,3182.530029296875,3122.56005859375,924600
2021-01-28,3114.97998046875,3046.639892578125,3114.97998046875,3069.050048828125,1310500
2021-01-29,3078.72998046875,2962.699951171875,3100.219970703125,2976.2099609375,995100
2021-02-01,2976.81005859375,2947.239990234375,3056.8701171875,3056.530029296875,969300
2021-02-02,3065.56005859375,3065.56005859375,3138.949951171875,3096.81005859375,887300
2021-02-03,3108.419921875,3091.85009765625,3142.260009765625,3129.679931640625,901800
2021-02-04,3135.02001953125,3068.4599609375,3135.02001953125,3087.550048828125,1460900
2021-02-05,3098.489990234375,3081.780029296875,3124.6201171875,3120.6298828125,1193500
2021-02-08,3113.6298828125,3085.590087890625,3128.5400390625,3091.239990234375,1277200
2021-02-09,3102.25,3084.669921875,3129.659912109375,3084.669921875,2145400
2021-02-10,3088.1298828125,3064.25,3111.8798828125,3100.580078125,2152900
2021-02-15,3108.699951171875,3108.699951171875,3156.56005859375,3147.0,1604700
2021-02-16,3151.85009765625,3145.840087890625,3180.93994140625,3163.25,1944400
2021-02-17,3162.949951171875,3115.47998046875,3162.949951171875,3133.72998046875,1784100
2021-02-18,3131.739990234375,3086.659912109375,3140.39990234375,3086.659912109375,1860600
2021-02-19,3089.9599609375,3040.280029296875,3109.669921875,3107.6201171875,3455500
2021-02-22,3114.030029296875,3079.159912109375,3142.47998046875,3079.75,1832000
2021-02-23,3069.260009765625,3035.4599609375,3094.2900390625,3070.090087890625,2357800
2021-02-24,3070.580078125,2993.4599609375,3092.050048828125,2994.97998046875,1560900
2021-02-25,3026.469970703125,3026.469970703125,3099.800048828125,3099.68994140625,1280100
2021-02-26,3089.489990234375,2988.280029296875,3089.489990234375,3012.949951171875,1361300
2021-03-02,3021.679931640625,3020.739990234375,3096.5,3043.8701171875,1749900
2021-03-03,3041.199951171875,3029.3701171875,3083.0400390625,3082.989990234375,2236700
2021-03-04,3076.8798828125,3022.5400390625,3076.8798828125,3043.489990234375,1279000
2021-03-05,3036.159912109375,2982.449951171875,3036.97998046875,3026.260009765625,1187200
2021-03-08,3031.989990234375,2992.639892578125,3055.64990234375,2996.110107421875,1928300
2021-03-09,2989.9599609375,2929.360107421875,3000.489990234375,2976.1201171875,1534200
2021-03-10,2980.760009765625,2951.530029296875,3013.949951171875,2958.1201171875,905600
2021-03-11,2964.300048828125,2964.300048828125,3028.3701171875,3013.699951171875,1349200
2021-03-12,3030.72998046875,3030.72998046875,3061.429931640625,3054.389892578125,1669100
2021-03-15,3057.06005859375,3036.139892578125,3065.169921875,3045.7099609375,1161800
2021-03-16,3049.22998046875,3049.22998046875,3071.5400390625,3067.169921875,1123900
2021-03-17,3067.760009765625,3027.199951171875,3069.570068359375,3047.5,815000
2021-03-18,3054.929931640625,3054.929931640625,3090.18994140625,3066.010009765625,1232600
2021-03-19,3063.010009765625,3022.489990234375,3063.010009765625,3039.530029296875,1068500
2021-03-22,3040.010009765625,3019.60009765625,3048.110107421875,3035.4599609375,915700
2021-03-23,3038.25,3003.050048828125,3058.7900390625,3004.739990234375,1331200
2021-03-24,2996.320068359375,2971.0400390625,3006.5400390625,2996.35009765625,978400
2021-03-25,2995.669921875,2987.830078125,3024.6298828125,3008.330078125,940400
2021-03-26,3012.7900390625,3012.7900390625,3041.860107421875,3041.010009765625,1036400
2021-03-29,3047.7099609375,3025.389892578125,3054.2099609375,3036.0400390625,1288800
2021-03-30,3038.43994140625,3038.43994140625,3074.570068359375,3070.0,1023100
2021-03-31,3073.389892578125,3061.39990234375,3093.889892578125,3061.419921875,1147000
2021-04-01,3073.77001953125,3069.679931640625,3090.8798828125,3087.39990234375,922700
2021-04-02,3104.719970703125,3101.60009765625,3121.580078125,3112.800048828125,792700
2021-04-05,3121.22998046875,3101.860107421875,3127.199951171875,3120.830078125,1084800
2021-04-06,3123.800048828125,3110.18994140625,3139.2900390625,3127.080078125,1279000
2021-04-07,3129.070068359375,3125.330078125,3146.18994140625,3137.409912109375,1984800
2021-04-08,3137.25,3122.090087890625,3145.81005859375,3143.260009765625,1357300
2021-04-09,3146.510009765625,3125.239990234375,3156.0400390625,3131.8798828125,1823200
2021-04-12,3134.8798828125,3127.909912109375,3147.27001953125,3135.590087890625,1048800
2021-04-13,3138.2099609375,3136.989990234375,3173.260009765625,3169.080078125,1741300
2021-04-14,3169.949951171875,3162.1201171875,3188.320068359375,3182.3798828125,1776300
2021-04-15,3180.72998046875,3178.989990234375,3204.47998046875,3194.330078125,1313000
2021-04-16,3194.080078125,3185.669921875,3206.760009765625,3198.6201171875,985300
2021-04-19,3201.110107421875,3193.39990234375,3214.449951171875,3198.840087890625,1060600
2021-04-20,3198.31005859375,3195.9599609375,3220.820068359375,3220.699951171875,1296200
2021-04-21,3214.239990234375,3165.489990234375,3214.239990234375,3171.659912109375,1767100
2021-04-22,3174.52001953125,3174.52001953125,3196.969970703125,3177.52001953125,1752700
2021-04-23,3173.469970703125,3146.5400390625,3185.969970703125,3181.080078125,1829400
2021-04-26,3191.340087890625,3191.340087890625,3217.530029296875,3217.530029296875,1298300
2021-04-27,3218.300048828125,3203.25,3223.050048828125,3215.419921875,1534200
2021-04-28,3217.2099609375,3176.550048828125,3219.68994140625,3181.469970703125,1412600
2021-04-29,3184.75,3161.06005859375,3200.409912109375,3174.070068359375,1222400
2021-04-30,3176.429931640625,3143.3798828125,3179.429931640625,3147.860107421875,1358200
2021-05-03,3149.050048828125,3120.699951171875,3174.260009765625,3127.199951171875,1040300
2021-05-04,3131.389892578125,3109.780029296875,3147.3798828125,3147.3701171875,1282900
2021-05-06,3147.719970703125,3133.639892578125,3174.159912109375,3160.429931640625,1238600
2021-05-07,3179.6298828125,3179.6298828125,3205.110107421875,3197.199951171875,988900
2021-05-10,3201.4599609375,3201.4599609375,3255.89990234375,3249.300048828125,1010200
2021-05-11,3239.919921875,3192.25,3239.919921875,3209.429931640625,1095700
2021-05-12,3209.360107421875,3138.0400390625,3212.830078125,3161.659912109375,1423200
2021-05-13,3146.969970703125,3103.8798828125,3161.929931640625,3122.110107421875,1094900
2021-05-14,3131.35009765625,3131.35009765625,3162.31005859375,3153.320068359375,835600
2021-05-17,3163.2099609375,3121.320068359375,3173.010009765625,3134.52001953125,770700
2021-05-18,3135.3798828125,3135.3798828125,3176.39990234375,3173.050048828125,785400
2021-05-20,3174.530029296875,3140.47998046875,3174.530029296875,3162.280029296875,773600
2021-05-21,3171.909912109375,3149.4599609375,3198.010009765625,3156.419921875,796800
2021-05-24,3155.909912109375,3137.81005859375,3163.27001953125,3144.300048828125,587500
2021-05-25,3152.929931640625,3148.300048828125,3173.10009765625,3171.320068359375,612700
2021-05-26,3171.909912109375,3160.300048828125,3183.969970703125,3168.429931640625,1269000
2021-05-27,3170.840087890625,3142.3701171875,3173.860107421875,3165.510009765625,1081100
2021-05-28,3172.090087890625,3171.85009765625,3198.659912109375,3188.72998046875,966000
2021-05-31,3192.06005859375,3179.8701171875,3204.2900390625,3203.919921875,1123100
2021-06-01,3207.1201171875,3199.179931640625,3233.169921875,3221.8701171875,1471800
2021-06-02,3224.39990234375,3216.10009765625,3241.070068359375,3224.22998046875,1495200
2021-06-03,3224.9599609375,3224.9599609375,3258.5,3247.429931640625,1584000
2021-06-04,3246.169921875,3218.669921875,3246.18994140625,3240.080078125,1391800
2021-06-07,3244.590087890625,3233.39990234375,3264.409912109375,3252.1201171875,1731900
2021-06-08,3251.830078125,3242.56005859375,3264.669921875,3247.830078125,1950600
2021-06-09,3245.080078125,3216.179931640625,3246.489990234375,3216.179931640625,1964500
2021-06-10,3216.93994140625,3210.31005859375,3235.389892578125,3224.639892578125,1896200
2021-06-11,3226.97998046875,3226.97998046875,3251.580078125,3249.320068359375,1643800
2021-06-14,3249.60009765625,3238.510009765625,3254.489990234375,3252.1298828125,1663900
2021-06-15,3253.169921875,3247.89990234375,3262.800048828125,3258.6298828125,1733900
2021-06-16,3259.06005859375,3256.679931640625,3281.9599609375,3278.679931640625,2345200
2021-06-17,3276.199951171875,3251.320068359375,3276.199951171875,3264.9599609375,1848200
2021-06-18,3265.679931640625,3262.580078125,3275.760009765625,3267.929931640625,1626400
2021-06-21,3264.179931640625,3225.56005859375,3264.179931640625,3240.7900390625,1508100
2021-06-22,3245.7900390625,3245.7900390625,3267.6298828125,3263.8798828125,1666300
2021-06-23,3265.72998046875,3263.070068359375,3281.8798828125,3276.18994140625,1068300
2021-06-24,3281.469970703125,3277.85009765625,3292.27001953125,3286.10009765625,1300300
2021-06-25,3289.179931640625,3289.179931640625,3316.080078125,3302.840087890625,1197600
2021-06-28,3305.4599609375,3291.300048828125,3311.68994140625,3301.889892578125,1427400
2021-06-29,3305.260009765625,3276.6298828125,3305.419921875,3286.679931640625,1211800
2021-06-30,3288.6298828125,3288.6298828125,3305.72998046875,3296.679931640625,1608900
2021-07-01,3297.919921875,3278.10009765625,3300.1201171875,3282.06005859375,1157700
2021-07-02,3282.81005859375,3278.18994140625,3295.679931640625,3281.780029296875,1019400
2021-07-05,3285.2900390625,3285.2900390625,3298.929931640625,3293.2099609375,849700
2021-07-06,3295.43994140625,3295.43994140625,3313.510009765625,3305.2099609375,1028800
2021-07-07,3303.590087890625,3277.659912109375,3303.590087890625,3285.340087890625,1146800
2021-07-08,3287.679931640625,3252.409912109375,3295.7099609375,3252.679931640625,1515200
2021-07-09,3245.52001953125,3188.800048828125,3245.52001953125,3217.949951171875,1307500
2021-07-12,3227.510009765625,3227.510009765625,3251.449951171875,3246.469970703125,1134600
2021-07-13,3253.239990234375,3253.239990234375,3273.89990234375,3271.3798828125,1149500
2021-07-14,3270.090087890625,3250.449951171875,3270.090087890625,3264.81005859375,908300
2021-07-15,3269.330078125,3263.090087890625,3286.580078125,3286.219970703125,1171900
2021-07-16,3282.889892578125,3259.320068359375,3282.889892578125,3276.909912109375,1066100
2021-07-19,3258.8701171875,3236.389892578125,3258.8701171875,3244.0400390625,1095100
2021-07-20,3223.239990234375,3214.419921875,3234.800048828125,3232.699951171875,979300
2021-07-21,3251.1298828125,3215.909912109375,3252.25,3215.909912109375,990300
2021-07-22,3235.169921875,3235.169921875,3253.75,3250.2099609375,713000
2021-07-23,3253.43994140625,3246.090087890625,3264.010009765625,3254.419921875,804600
2021-07-26,3265.989990234375,3224.949951171875,3265.989990234375,3224.949951171875,826100
2021-07-27,3244.429931640625,3230.75,3252.85009765625,3232.530029296875,991600
2021-07-28,3226.06005859375,3210.89990234375,3243.2099609375,3236.860107421875,868200
2021-07-29,3248.489990234375,3232.5,3252.260009765625,3242.64990234375,694500
2021-07-30,3234.3701171875,3202.320068359375,3234.659912109375,3202.320068359375,687500
2021-08-02,3218.419921875,3194.0,3223.0400390625,3223.0400390625,560800
2021-08-03,3221.570068359375,3213.199951171875,3237.139892578125,3237.139892578125,653200
2021-08-04,3246.64990234375,3237.550048828125,3283.139892578125,3280.3798828125,632000
2021-08-05,3283.25,3273.330078125,3296.169921875,3276.1298828125,680000
2021-08-06,3277.06005859375,3261.929931640625,3288.169921875,3270.360107421875,939900
2021-08-09,3258.10009765625,3251.739990234375,3275.14990234375,3260.419921875,706500
2021-08-10,3272.43994140625,3232.4599609375,3272.43994140625,3243.18994140625,729000
2021-08-11,3235.360107421875,3217.64990234375,3250.2099609375,3220.6201171875,616700
2021-08-12,3213.580078125,3202.110107421875,3229.590087890625,3208.3798828125,642600
2021-08-13,3205.75,3146.760009765625,3209.719970703125,3171.2900390625,695600
2021-08-17,3169.739990234375,3134.47998046875,3179.489990234375,3143.090087890625,690800
2021-08-18,3141.97998046875,3124.56005859375,3175.8798828125,3158.929931640625,622800
2021-08-19,3140.010009765625,3097.830078125,3158.0,3097.830078125,655600
2021-08-20,3111.10009765625,3049.030029296875,3122.090087890625,3060.510009765625,672100
2021-08-23,3086.81005859375,3064.64990234375,3111.81005859375,3090.2099609375,570400
2021-08-24,3119.699951171875,3115.22998046875,3142.580078125,3138.300048828125,586500
2021-08-25,3148.1298828125,3124.25,3161.0,3146.81005859375,600400
2021-08-26,3151.300048828125,3121.0400390625,3159.3701171875,3128.530029296875,727700
2021-08-27,3116.2900390625,3106.969970703125,3143.010009765625,3133.89990234375,520700
2021-08-30,3160.8701171875,3132.77001953125,3164.8701171875,3144.18994140625,602900
2021-08-31,3144.489990234375,3130.300048828125,3199.889892578125,3199.27001953125,660500
2021-09-01,3195.669921875,3185.800048828125,3215.1298828125,3207.02001953125,746700
2021-09-02,3198.030029296875,3171.780029296875,3204.010009765625,3175.85009765625,753900
2021-09-03,3189.7099609375,3181.639892578125,3203.080078125,3201.06005859375,638300
2021-09-06,3196.300048828125,3186.7900390625,3206.25,3203.330078125,726200
2021-09-07,3200.070068359375,3176.81005859375,3201.760009765625,3187.419921875,758700
2021-09-08,3178.739990234375,3157.070068359375,3187.550048828125,3162.989990234375,858500
2021-09-09,3146.639892578125,3111.489990234375,3158.60009765625,3114.699951171875,927400
2021-09-10,3121.090087890625,3103.3798828125,3131.5400390625,3125.760009765625,723100
2021-09-13,3117.35009765625,3109.010009765625,3139.1298828125,3127.860107421875,731200
